LDCpointID,PrimaryKey,X_WSG1984,Y_WSG1984
31379,17080208360186022017-09-01,-113.82303710099995,41.55282490600007
31380,1805241051406422018-09-01,-114.80094239999994,41.42604587300008
31381,NV_HRFO_INT1_2022_DS_004_V12022-09-01,-117.627577998,41.01741461000007
31382,19111810462793782019-09-01,-107.59535501999994,42.19728554200003
31383,2022327109414B2,-115.33284919099998,41.354174122000074
31384,20155637100414B2,-107.74940775199997,42.184898228000066
31385,20235637101020B1,-109.66621244699996,42.01478505500006
31386,20174933101506B2,-111.22160505299996,41.85734791200008
31387,19050419400343782019-09-01,-120.18947433099999,40.59391368100006
31388,13082008045576702015-09-01,-120.18951123099998,40.593924351000055
31389,13082008045576702013-09-01,-120.18951164099997,40.59392470100005
31390,17072511235436712017-09-01,-108.02553453999997,42.16306574400005
31391,WY_RSFO_RDI_2021_RDI2021_038_V12022-09-01,-108.60292455999996,42.11376575200006
31392,20235637101020B2,-109.66105374699998,42.016715056000066
31393,NV_NV-Elko-DO-ESR-2021_ELKO-Gance-02_V22021-09-01,-115.92658087899997,41.27270003500007
31394,NV_EKDO_ESR_2023_Gance02_V42023-09-01,-115.92661050899994,41.27270871600006
31395,18072309122521872018-09-01,-110.72798165699999,41.91078625800003
31396,12061908071550212012-09-01,-115.92735331899996,41.27280627500005
31397,NV_EKDO_LUP_2021_EKDO2021-106_V22023-09-01,-115.92740377899997,41.27283730500005
31398,2016327105006B1,-114.87292741399995,41.41871416600003
31399,2020327202901B1,-116.95789775499996,41.12236066500003
31400,2023327102113B1,-115.427075807,41.34345961400004
31401,18073113191728472018-09-01,-110.58962162999995,41.92561627100008
31402,NV_NV-Elko-DO-ESR-2021_ELKO-GooseCreek-09_V22021-09-01,-114.06948727499997,41.524655574000064
31403,NV_EKDO_ESR_2023_GooseCreek09_V32023-09-01,-114.06949921499995,41.52465585400006
31404,2017635100416B1,-120.40694656199997,40.55718033000005
31405,2020493100406B1,-113.77728722399996,41.56200097200008
31406,19072412450353702019-09-01,-116.10503261899999,41.248365748000026
31407,20235637108116B1,-109.03715051999995,42.07647121300005
31410,1909151148187442019-09-01,-113.75776221999996,41.56539597400007
31411,19053011085513222019-09-01,-115.77320256499996,41.29660578000005
31412,2022327102018B2,-116.62776770299998,41.17321239800003
31413,2022327102018B1,-116.63287440299997,41.17248899700007
31414,17072414493178952017-09-01,-113.66244919299999,41.57773217300007
31415,2020567110114B1,-107.36914427199997,42.21940826300005
31416,2014493201601B1,-113.67037890399997,41.57689598200005
31417,2020327202901B2,-116.95379605499994,41.12487566600004
31418,2023327102113B2,-115.42334730599998,41.34593931400008
31419,2021327107018B1,-114.24872900699995,41.50338422600004
31420,17061910100826462017-09-01,-109.06056132499998,42.07573641100004
31421,2021327101415B1,-116.26153594399995,41.227490733000025
31422,2016327105006B2,-114.87707241399994,41.42087256600007
31423,13062514534927772013-09-01,-115.85301082799998,41.28618638300003
31424,WY_KFO_LUP_2022_KFO2022_NR_011_V12022-09-01,-110.50387495399997,41.93670337900005
31425,2018567100420B1,-107.47527929399998,42.21176325400006
31426,18061808162515872018-09-01,-116.839162736,41.14281567700005
31427,2017635100416B2,-120.40572326199998,40.55984203000003
31428,20235637101201B1,-108.09246432499998,42.16122779900007
31429,2017327102112B1,-115.73520585799997,41.303174084000034
31430,19070811521048462019-09-01,-107.85835607599995,42.18103152000003
31431,18051511033179512018-09-01,-119.77031317399997,40.67156539200005
31432,17062917183542672017-09-01,-114.67820237999995,41.44817588500007
31433,NV_TUFO_LCTRevisit_2022_Tuscarora03_V22023-09-01,-116.21554197599994,41.235273308000046
31434,13061116272255482013-09-01,-116.21555722699999,41.23529874800005
31435,17071217400353692017-09-01,-110.62911363799998,41.92499926800008
31436,2021327107018B2,-114.24243230499997,41.50591262800003
31437,20115623050901P2,-110.17702554999994,41.97106430900004
31438,NV_HRFO_INT2_2022_HA_004_V12022-09-01,-117.66283039499996,41.018627157000026
31439,20235637108116B2,-109.04197682199998,42.079356113000074
31440,2015327105013B1,-115.10063575199997,41.392789145000044
31441,20235637101201B2,-108.08735562399994,42.16363449900006
31442,2014493201605B1,-113.63536719899997,41.58445928500004
31443,13071109031811912013-09-01,-119.59008780899995,40.704648010000035
31444,UT_WDDO_HAF_2022_WDDOHAF2022_029_V12022-09-01,-113.47328878099995,41.60482266100007
31445,2020567110114B2,-107.37611427399997,42.22247826200004
31446,2014493201601B2,-113.67337890599998,41.58012098200004
31447,NV_TUFO_INT_2021_TU-056_V12023-09-01,-116.47343645799998,41.19979592300007
31448,20185637103712B1,-107.85560937499997,42.183738220000066
31449,2018567100420B2,-107.48061099599994,42.21427155300007
31450,WY_RFO_LUP_2021_RFO2021-116_V22023-09-01,-106.57481203999998,42.28394438300006
31451,17080113565538112017-09-01,-106.57479080099995,42.28395663300006
31452,2014493201605B2,-113.62928049699997,41.58605098600003
31453,2021327101415B2,-116.26662264499998,41.23037403300003
31454,CA_NCDO_LUP_2019_NORCALRV1376_V12023-09-01,-119.92573693499997,40.64763015700004
31455,19072918530310402019-09-01,-113.63973220099996,41.584915985000066
31456,CA_NorCal-Revisit-Design-1-2020_NORCALRV1120_V12020-09-01,-119.88372904999994,40.65530855100008
31457,20213227203707B1,-118.74160972699997,40.84824719300008
31458,19073010244567552019-09-01,-119.18596309199995,40.774615449000066
31459,17072514242714762017-09-01,-108.10328832799996,42.16421287800006
31460,2016567110106B1,-107.34431096699996,42.226354866000065
31461,17062112502073572017-09-01,-108.69746125099999,42.112946445000034
31462,UT_SLFO_LUP_2022_SLFO2022_035_V12022-09-01,-113.70421908199995,41.57795870900003
31463,20115623050901P1,-110.18659155199998,41.97352730900008
31464,2015327105013B2,-115.10762415399995,41.39495914500003
31465,19091409012081862019-09-01,-113.28456213599999,41.63070602000005
31466,20145637102413B1,-108.39064288799995,42.140933173000064
31467,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-Other-141_V12021-09-01,-114.01887497799999,41.53911205900005
31468,2020567109706B1,-106.20483902099994,42.31314496600004
31469,20125623050801P2,-110.37289328899999,41.95577459200006
31470,2023493100410B3,-113.80210122899996,41.566854670000055
31471,UT_SLFO-ESR-Random-SHINY-2019_Site-05_V12020-09-01,-114.02227007699997,41.53898995900005
31472,19090411001161132019-09-01,-114.02228337799994,41.539010759000064
31473,UT_SLFO_ESR_2023_DS-13_V12023-09-01,-114.02228326799997,41.53901094900005
31474,20213227203707B2,-118.74564302699997,40.84986049300005
31475,20185637103712B2,-107.86128937799998,42.18671482000008
31476,15061616150814942015-09-01,-115.53000021499997,41.338170915000035
31477,19050419240684572019-09-01,-119.82914318299999,40.66746538700005
31478,13091209033889462013-09-01,-119.82912210299997,40.667472727000074
31479,2017327102112B3,-115.74203425999997,41.30877248400003
31480,17061309245599922017-09-01,-120.41463326299998,40.56503532900006
31481,NV_TUFO_INT_2021_TU-053_V12023-09-01,-116.29047677899997,41.230841661000056
31482,20145637102413B2,-108.38382448699997,42.14335647300004
31483,NV_NV-Elko-DO-2021_EKDO2021-026_V22021-09-01,-115.25585546899998,41.37694416100004
31484,16061413570047342016-09-01,-115.25582247899997,41.37698583100007
31485,1908241755195822019-09-01,-115.50189252099995,41.343335807000074
31486,17070512083837972017-09-01,-110.61957063799997,41.93296526900008
31487,2020567109706B2,-106.20787742099998,42.315313366000055
31488,NV_WMDO_LUP_2021_WMDO2021_054_V12022-09-01,-118.90840752199995,40.82504534700007
31489,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-BlackSage-281_V12021-09-01,-113.38129957499996,41.62159766000008
31490,2023327102109B2,-115.87086608099997,41.29241657200003
31491,NV_EKDO_ESR_2022_Delano06_V42022-09-01,-114.29507479599994,41.50658142300006
31492,NV_NV-Elko-DO-ESR-2021_ELKO-Gance-01_V22021-09-01,-115.95962466699996,41.279861553000046
31493,2021327106015B1,-116.51833768699998,41.19900400900008
31494,1706111207296282017-09-01,-114.16075229299997,41.52399593600006
31495,2012327151301A2,-115.68798255099995,41.318347490000065
31496,NV_EKDO_ESR_2023_Gance01_V42023-09-01,-115.95965290599997,41.27992677300006
31497,2016567110106B3,-107.34640596799994,42.230638266000035
31498,20225637108101B1,-109.07335912899998,42.08382171100004
31499,20125623050801P1,-110.38256659099994,41.95809299100006
31500,20165623107201B1,-110.50588661499995,41.945661280000024
31501,13062608441453212013-09-01,-115.87886974299994,41.29218797100003
31502,WY_WYAIM-RAFO-2021_RFO2021-012_V22022-09-01,-106.99529009299994,42.25879996700007
31503,18071910551164062018-09-01,-106.99530089399997,42.258806597000046
31504,2014567109719B1,-106.14203570699999,42.321498372000065
31505,2022567109315B1,-106.58693450499999,42.28955543300003
31506,2023327102007B1,-116.84969353999996,41.15106337700007
31507,16062211015620922016-09-01,-115.49684251999997,41.34657580800006
31508,WY_KFO_LUP_2022_KFO2022-035_V12023-09-01,-110.78110461899996,41.91881778500005
31509,14092713142861162014-09-01,-120.234683239,40.600905348000026
31510,2014567109719B2,-106.13609570499995,42.32300167300008
31511,UT_SLFO_INTS_PRKVLY_2023_ParkValley23-13_V12023-09-01,-113.75783700099998,41.57742121500007
31512,2012327151301A1,-115.69035255299997,41.320169089000046
31513,15061608575821212015-09-01,-115.584444325,41.33511548900003
31514,20153231203804B1,-119.58272334899998,40.714467511000066
31515,WY_RSFO_RDI_2021_RDI2021_044_V12022-09-01,-109.07496744999997,42.08577266100008
31516,161004140023532016-09-01,-107.69521104299997,42.20511653500006
31517,20081209162040502020-09-01,-109.60349143599996,42.036706363000064
31518,19061110045263262019-09-01,-110.23862156299998,41.974936305000035
31519,15061715053583432015-09-01,-115.57282495299995,41.33745800000003
31520,20080407340923902020-09-01,-109.99658851599997,41.99905032700008
31521,NV_EKDO_ESR_2022_Delano03_V42022-09-01,-114.28395443499994,41.51117455400003
31522,17062916021851602017-09-01,-113.37165090399998,41.62651770200006
31523,CA_CA-Northeastern-California-LUP-Revist-2021_NORCALRV1177_V12021-09-01,-120.13557764599996,40.61961464800004
31524,20165623107201B2,-110.50726991699997,41.94830458000007
31525,20153231203804B2,-119.57789484799997,40.71633211200003
31526,20225637108101B2,-109.07519212999995,42.08669461100004
31527,2016567110604B1,-106.99699919399995,42.26115489700004
31528,2022567109315B2,-106.58336160399995,42.29219443300008
31529,UT_SLFO-ESR-Random-SHINY-2019_Site-14_V12020-09-01,-113.95081007599998,41.55435995700003
31530,2023327102109B3,-115.87686988299998,41.29516507200003
31531,17081415205215742017-09-01,-109.54618142499999,42.04301636900004
31532,19100411261297882019-09-01,-119.75933317399995,40.68549539400004
31533,17060514574481602017-09-01,-119.75933317299996,40.685505394000074
31534,2023327102007B2,-116.85250993999995,41.153307977000054
31535,2021327109420B2,-115.31420748999993,41.374229126000046
31536,2021327109420B1,-115.32003919099998,41.37384412600005
31537,17111118090985942017-09-01,-107.35862097199998,42.23426656600003
31538,WY_RFO_LUP_2021_RFO2021_078_V22022-09-01,-107.35860020199999,42.234280186000035
31539,UT_SLFO_INTS_PRKVLY_2023_ParkValley23-9_V12023-09-01,-113.82680887499998,41.571469708000045
31540,2015635100417B1,-120.37164825899998,40.57974863500005
31541,17071011093547792017-09-01,-114.82434240799995,41.441945873000066
31542,UT_WDDO_HAF_2022_WDDOHAF2022_036_V12022-09-01,-113.35561699099999,41.630475803000024
31543,2016567110604B2,-106.99262259299996,42.26319659800003
31544,WY_WYAIM-RAFO-2021_RFO2021-NR-008_V12021-09-01,-106.35369679399997,42.310675864000075
31545,13091712002466202013-09-01,-119.95432276099996,40.65337312500003
31546,18060622335557802018-09-01,-108.16083114099997,42.16954649500008
31547,NV_EKDO_ESR_2023_GooseCreek02_V32023-09-01,-114.05344253499999,41.543525696000074
31548,NV_NV-Elko-DO-ESR-2021_ELKO-GooseCreek-02_V22021-09-01,-114.05344577399995,41.54354915700003
31549,CA_CA-Northeastern-California-LUP-Revist-2021_NORCALNONR1076_V12021-09-01,-119.81948518299998,40.677418129000046
31550,12071511423367352012-09-01,-115.45269057299998,41.35725255300008
31551,2016327109407B1,-115.18680916899996,41.39409913800006
31552,UT_WDDO_HAF_2022_WDDOHAF2022-052_V12023-09-01,-113.31569438399998,41.63687291700006
31553,19091113094518502019-09-01,-113.43720216599996,41.62205600600004
31554,19081311153724662019-09-01,-120.55075328399994,40.550085317000025
31556,20115631090301R2,-105.04898246299996,42.40050876700008
31557,19050419415453972019-09-01,-120.07609221799999,40.63417636300005
31558,NV_EKDO_ESR_2022_Delano02_V42022-09-01,-114.29031648599994,41.51461487500006
31559,13092411331063802013-09-01,-120.07610695899996,40.634197124000025
31560,13092411331063802015-09-01,-120.076107219,40.634197364000045
31561,CA_NCDO_LUP_2019_Observation15_V52022-09-01,-120.07609903799994,40.63421682400008
31562,2015635100417B2,-120.37741155999998,40.58114863400005
31563,2015635201614B1,-120.45523107099996,40.56764592700006
31564,2016327109407B2,-115.18138916799995,41.396479139000064
31565,20125637151901R1,-108.05855281999999,42.180744804000035
31566,13082014024980612013-09-01,-115.09683177399995,41.40843536700004
31567,1705311301512292017-09-01,-110.28494057299997,41.97584830100004
31568,12061208052527082012-09-01,-115.33466671499997,41.37633032400004
31569,20175637101013B1,-109.59404973599999,42.044176365000055
31570,20081416445473892020-09-01,-109.77617147199999,42.02690634800006
31571,2015635100118B2,-120.09977822299999,40.63226866200006
31572,15061516510250332015-09-01,-115.56041473199997,41.34582435300007
31573,2020327109411B1,-115.21419917399999,41.393717536000054
31574,16062411203118372016-09-01,-117.36245282099999,41.08202562800005
31575,NV_WMDO_LUP_2021_WMDO2021_065_V22022-09-01,-117.36243182099997,41.08204570800007
31576,2015635201614B2,-120.44931036999998,40.57088802700008
31577,NV_HRFO_INT2_2022_SP_003_V12022-09-01,-117.72062415699997,41.02681384400007
31578,NV_NV-Winnemucca-DO-2021_WMDO2021-010_V12021-09-01,-119.20512276599999,40.786218158000054
31579,19061121260020812019-09-01,-110.46461690899997,41.959594105000065
31580,18061716094678152018-09-01,-116.83383273799996,41.162705679000055
31581,17060613290143752017-09-01,-108.38583118899999,42.154936475000056
31582,WY_RFO_LUP_2021_RFO2021-095_V22023-09-01,-108.38579053899997,42.154974475000074
31583,20185637101304B1,-108.79132297299998,42.119389738000045
31584,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-MtnSage-209_V12021-09-01,-113.72854717799999,41.58952135900006
31585,2016635201604B1,-120.35998335799997,40.58749123600006
31586,2016635201604B2,-120.35306225799997,40.588762436000025
31587,19062612114329952019-09-01,-110.34120458399997,41.97258629700008
31588,20101511085627992020-09-01,-106.92418087999994,42.27408660400005
31589,2015493201612B1,-113.42219546299998,41.62815270700003
31590,2022567100410B1,-107.52174720799997,42.22767625200004
31591,17091413033769352017-09-01,-107.91677251099996,42.19557922600006
31592,19062707190216792019-09-01,-106.25736073299998,42.323736663000034
31593,2014327103713B1,-114.71535408899996,41.462974184000075
31594,2012327151401G1,-115.50169922199996,41.35603910800006
31595,2015327103715B1,-114.77185409999998,41.45549917900007
31596,2015635100118B3,-120.10357152299997,40.63393206100005
31597,15081408012813272015-09-01,-120.39247326199995,40.58297533300003
31598,CA_NCDO_LUP_2019_Snowstorm323_V22023-09-01,-120.39248872299999,40.58300007300005
31599,UT_SLFO-Random-HAF-2020_GRSGINTS-BlackSage-282_V12020-09-01,-113.95926007899999,41.561769956000035
31600,2020327109411B2,-115.20919417399995,41.39676583700003
31601,2015327103715B2,-114.76677569799995,41.45658917900005
31602,16083110454376982016-09-01,-115.41716250899998,41.36821581700008
31603,2021567110605B1,-106.92944918099994,42.274819904000026
31604,2015567110612B1,-106.64601751899994,42.296278329000074
31605,2014327103713B2,-114.71995739099998,41.46314918400003
31606,20175637101013B2,-109.59640973599994,42.04702636500008
31607,2015493201612B2,-113.41671546299995,41.630302708000045
31608,12073108202917342014-09-01,-117.36584820199994,41.08454254800006
31609,19062708501474922019-09-01,-106.41272076799999,42.31380665000006
31610,17060908274523622017-09-01,-114.30418231899995,41.51830592400007
31611,2021567110605B2,-106.92389257999997,42.276101605000065
31612,UT_SLFO_LUP_2022_SLFO2022_014_V12022-09-01,-113.33271621799997,41.641058376000046
31613,2020327107008B2,-114.45167564499997,41.499239209000045
31614,NV_NV-Winnemucca-DO-2021_WMDO2021-042_V12021-09-01,-118.62360479299997,40.88605576600003
31615,20235623107202B1,-110.41125509899996,41.96817229000004
31616,2101200952538362020-09-01,-106.82441085799996,42.28420661400003
31617,UT_WDDO_HAF_2022_WDDOHAF2022-NR-030_V12023-09-01,-113.49383222699998,41.621956461000025
31619,12073108201260352014-09-01,-117.39586489699997,41.08102927500005
31620,20185637101304B2,-108.79731297399996,42.12224973800005
31621,19061215093220912019-09-01,-110.16501155099996,41.993376312000066
31622,21012010564372992020-09-01,-106.82431085799999,42.28470661400007
31623,12061407182444322012-09-01,-115.17725141899996,41.40332490000003
31625,17072510382158332017-09-01,-108.58047122899995,42.14222645800004
31626,WY_RSFO_LUP_2023_RSFO2023-022_V22023-09-01,-108.58047136999994,42.14224085700005
31627,14051309272226452014-09-01,-117.12323745499998,41.12361198200006
31628,2012327151401G2,-115.50814082399995,41.35841250800007
31629,2020567109309B1,-106.26991243699995,42.326218363000066
31630,2020327107008B3,-114.44782404399996,41.50174421000003
31631,2015567110612B2,-106.64173751799996,42.29937993000004
31632,CA_NCDO_LUP_2019_TwinPeaks31_V52022-09-01,-119.97156364499995,40.66049979500008
31633,19050419451038042019-09-01,-119.97157820599995,40.660508374000074
31634,13091610154848252013-09-01,-119.97156320499994,40.66051419400003
31635,13091610154848252015-09-01,-119.97156320599998,40.66051437500005
31636,13061613013683142013-09-01,-115.80347479399995,41.31761374000007
31637,17081408111295062017-09-01,-117.77152288399998,41.02459558900006
31640,2012327140902B1,-116.13499092799998,41.27078574800004
31641,20125637151901R2,-108.06158782199998,42.188038204000065
31642,CA_NorCal-Revisit-Design-1-2020_Snowstorm-394_V22020-09-01,-120.36849406099998,40.59157695600004
31643,1706131653015992017-09-01,-120.36849325999998,40.59159533600007
31644,20235623107202B2,-110.41765579999998,41.97021379000006
31645,19060610403985712019-09-01,-108.25681116299995,42.17175648700004
31646,WY_KFO_LUP_2022_KFO2022-043_V12023-09-01,-110.67465805099994,41.944216606000055
31647,2011327151101B2,-115.838509279,41.313709076000066
31648,17060110251118332017-09-01,-114.48877235199996,41.49788590600008
31649,NV_BRFO_JMINT_2022_JM_INT_2022_001_V12022-09-01,-118.53110192899999,40.904898856000045
31650,CA_NCDO_LUP_2019_NORCALRV1353_V12023-09-01,-120.313395663,40.602516352000066
31651,2020567109309B2,-106.27762743899996,42.32840166200003
31652,15052110040825042015-09-01,-120.02349921299998,40.65409036900007
31653,CA_NCDO_LUP_2019_TwinPeaks358_V22023-09-01,-120.02351474299996,40.65409231900003
31654,17081508065832712017-09-01,-114.38024233299996,41.51347591700005
31655,18090813255868172018-09-01,-114.35456232799999,41.51685592000007
31656,17091209393533492017-09-01,-120.46607327299995,40.576205327000025
31657,1907270836366272019-09-01,-120.46606327399996,40.57621532700006
31658,20223231102802B1,-119.83968648799998,40.686293688000035
31659,2016567100413B1,-107.44624769299996,42.24077655900004
31660,UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-WySage-052_V12021-09-01,-113.84457237999999,41.58282475800007
31661,20091708371230952020-09-01,-115.53604252999997,41.35832580600004
31662,2011327151101B1,-115.84088427899997,41.315514076000056
31663,UT_SLFO_INTS_PRKVLY_2023_ParkValley23-3_V12023-09-01,-113.70213570399994,41.60097290200008
31664,20175637100704B1,-108.55530122599998,42.148548160000075
31665,UT_WDDO_HAF_2022_WDDOHAF2022_024_V12022-09-01,-113.37290527599998,41.642136063000066
31667,20165637101014B1,-109.75086476899997,42.03891635100007
31668,2017327202912B1,-116.96779776099999,41.15169566800006
31669,20175637100704B2,-108.55001792399997,42.14990146100007
31670,20223231102802B2,-119.83565988799995,40.688653688000045
31671,20165637103407B1,-109.12209134099999,42.09910470900007
31672,2017327202912B2,-116.96196776,41.15366736800007
31673,13091214281157002015-09-01,-119.78228617899998,40.698632393000025
31674,13091214281157002013-09-01,-119.78228642899995,40.69863243300006
31675,18090607481573562018-09-01,-115.15221246499999,41.413125843000046
31676,16071310161582692016-09-01,-115.15223246599999,41.413125843000046
31678,2021327102116B1,-115.73984756399996,41.331994087000055
31679,20165637103407B2,-109.12642304299999,42.09966970800008
31680,2016567100413B2,-107.45241269299999,42.24342485900007
31681,19091612294551912019-09-01,-113.67015220899998,41.607865985000046
31682,21011914134315462020-09-01,-106.90391087599994,42.286306608000075
31683,19073106585557492019-09-01,-113.63564220299997,41.61237598800005
31684,2019327102012B1,-116.80884603599998,41.17804568300005
31685,20165637101014B2,-109.75807477099994,42.04110305100005
31686,NV_EKDO_FUELS_2022_TaborCreek01_V12022-09-01,-115.12774324099996,41.41793537500007
31687,20205637100411B1,-107.655134337,42.22769154100007
31688,WY_RSFO_RDI_2021_RDI2021_050_V12022-09-01,-108.62573493999997,42.14583168400003
31689,16081015243079482021-09-01,-117.71857455699995,41.03979727500007
31690,21011915210086062020-09-01,-106.90501087599995,42.28700660800007
31693,2023327101401B2,-116.26083514899994,41.25934743600004
31694,20205637100411B2,-107.65064103699996,42.229013242000065
31695,2021327102116B2,-115.73561586299996,41.334950787000025
31696,15052708110423162015-09-01,-117.04531883399994,41.14408117000005
31697,14082808022986652014-09-01,-115.57100766599996,41.35826040300003
31698,17070809451010092017-09-01,-114.88574242099997,41.45217586900003
31699,20115623050701R2,-110.448600608,41.974615288000045
31700,17091210040333172017-09-01,-120.44581327099996,40.586005329000045
31701,CA_CA-Northeastern-California-LUP-Revist-2021_Black-Mtn-No-Juniper-Site-02_V22021-09-01,-120.44578683199995,40.586021609000056
31702,170910172851282017-09-01,-120.47257327499995,40.58224532700007
31703,UT_WDDO_HAF_2022_WDDOHAF2022_NR_013_V12022-09-01,-113.40075568099996,41.64490506100003
31704,12071714425791252012-09-01,-115.42020564099994,41.381148618000054
31705,2019327102012B2,-116.81146943699997,41.18126738300003
31706,19061807315037122019-09-01,-110.23274156499997,41.997998308000035
31707,17080816581291742017-09-01,-114.67146238399994,41.482715890000065
31708,16060915224345162016-09-01,-107.98006810599996,42.20437851200006
31709,19072408354827532019-09-01,-110.50277161899999,41.970996283000034
31710,20145623104403B1,-110.23718326599999,41.997926308000046
31711,2011561170301B2,-106.02594568399996,42.35421668500004
31712,19062716240199932019-09-01,-115.82032257699996,41.32581577900004
31713,20195637101002B1,-109.61757814299995,42.058834664000074
31714,13072208360840472013-09-01,-119.47117167599998,40.75805819400006
31715,17072512541431622017-09-01,-108.60942123799998,42.15182645600004
31716,UT_SLFO-Random-HAF-2020_GRSGINTS-WySage-040_V12020-09-01,-113.93950007799998,41.57934995900007
31717,19061121301819962019-09-01,-110.40047829899999,41.98276975300007
31718,WY_KFO_LUP_2022_KFO2022-039_V22023-09-01,-110.40053406899995,41.98281662200003
31719,2022327102104B1,-115.87962588699997,41.318527474000064
31720,NV_TUFO_LCTRevisit_2022_QuarterCircleS01_V22023-09-01,-116.23609145499995,41.26749463900006
31721,16080711475893682016-09-01,-115.38549250499995,41.38774582100007
31722,13061015303546772013-09-01,-116.23610042499996,41.267495419000056
31723,WY_WY_RockSpringsFO_2021_RDI2021-012_V12021-09-01,-109.27101679299993,42.09224826600007
31724,WY_RSFO_RDI_2021_RDI2021_022_V12022-09-01,-108.71979899999997,42.142588826000065
31725,CA_NCDO_LUP_2019_NORCALNONR1081_V12022-09-01,-120.27956241899993,40.619048736000025
31726,20115623050701R1,-110.46137261099996,41.97720828700005
31727,18062811121695972018-09-01,-119.92759320099998,40.68092537900003
31728,13082609133679102013-09-01,-115.07602164299999,41.43090372100005
31729,17091211523683212017-09-01,-120.43735627199999,40.59151633000005
31730,NV_NV-Tuscarora-FO-Intensification-2021_QCS-038_V12021-09-01,-116.20410100999999,41.27317123200004
31731,13082810201872112013-09-01,-120.45447280299999,40.58905598800004
31732,2022327102104B2,-115.87344928599998,41.32120577400008
31733,20175637101315B1,-108.742769566,42.14203314400004
31734,1608061232435722016-09-01,-115.33416249699997,41.396765826000035
31735,130913102711862013-09-01,-119.84499053899998,40.696526568000024
31736,19050419153996982019-09-01,-119.84500318999994,40.696525388000055
31737,CA_CA-Northeastern-California-ESR-2021_Twin-Peaks-6_V52021-09-01,-119.84498433899995,40.69653569800005
31738,CA_NorCal-Revisit-Design-1-2020_Twin-Peaks-6_V32020-09-01,-119.84496177999995,40.696544008000046
31739,18092109422072562018-09-01,-119.84496318999999,40.69654538800006
31740,17080109460581412017-09-01,-113.77702672899994,41.60206651500005
31741,2012327140501P2,-116.55856269799995,41.222637408000026
31742,20195637101002B2,-109.61464314199998,42.06222636500007
31743,17091016283126542017-09-01,-120.46606327499995,40.58787532700006
31744,20145623104403B2,-110.24437826799998,42.00091630800006
31745,20115637142101R1,-107.84809507899996,42.21935252500003
31746,20165637101213B1,-108.09400283099995,42.19890480300006
31747,19073007541880242019-09-01,-113.82046223699996,41.59720597100005
31748,18090511262147142018-09-01,-113.82041223699997,41.59721597200007
31751,2017327101408B1,-116.31875435899997,41.25870573100008
31752,20173227203714B1,-118.85838134899996,40.864678784000034
31753,CA_NorCal-Revisit-Design-1-2020_NORCALRV1160_V12020-09-01,-119.77127971899995,40.71059053600004
31754,2018327103709B1,-114.76434570099997,41.47547588100008
31755,20175637101315B2,-108.74744456599996,42.14324474400007
31756,2017327101408B2,-116.31188095699997,41.26010903200006
31757,NV_HRFO_INT2_2022_SD_006_V12022-09-01,-118.01226957299997,41.00201395700003
31758,0901011610171312017-09-01,-120.45472827399999,40.59135032900008
31759,20185637102410B1,-108.45636950699999,42.169448171000056
31760,1808020829451882018-09-01,-107.67750104299995,42.23494654000007
31761,2012327140501P1,-116.56495269799996,41.22388400700004
31762,20193213202915B1,-117.087712781,41.146095657000046
31763,20165637101213B2,-108.08694782999999,42.20167980400004
31764,13061108360743462013-09-01,-116.13388535999997,41.28710211900005
31765,NV_TUFO_LCTRevisit_2022_Tuscarora01_V22023-09-01,-116.13388410899995,41.28710699900006
31766,2018635100117B1,-120.03748151699995,40.66604036900003
31767,20185623104416B1,-110.38223159699999,41.98979129500003
31768,17081414435762602017-09-01,-117.71457287899995,41.050425596000025
31769,2018635100117B2,-120.03298491699996,40.66716537000008
31770,20173227203714B2,-118.85563134899996,40.86734878500005
31771,19063010361777962019-09-01,-115.71297255999997,41.34755579000006
31772,17091208022373152017-09-01,-120.44299327299996,40.595175330000075
31773,16091412590154512016-09-01,-106.26143073799996,42.34446266500004
31774,CA_NCDO_LUP_2019_SouthHorseLake301_V22023-09-01,-120.50744940099997,40.58414771400004
31775,18052114592793152018-09-01,-120.50746328099996,40.58415532400005
31776,09010120473596262017-09-01,-120.46810527599997,40.591282327000044
31777,2011561170301B1,-106.03253268699996,42.36130768600003
31778,CA_NCDO_LUP_2019_BlackMtnJuniperSite_18_V22022-09-01,-120.47862638699996,40.589923887000054
31779,09010117174769542017-09-01,-120.47863227799996,40.589931326000055
31780,19090812263394112019-09-01,-119.53363314599994,40.75474541900007
31781,16082216081499312016-09-01,-106.65419082399995,42.31692663100006
31782,17080710243064932017-09-01,-118.08209293499998,40.994135561000064
31783,20193213202915B2,-117.09317278299993,41.14755735600005
31784,16060912554185662016-09-01,-107.88367668699999,42.22079342300003
31785,2018327103709B2,-114.76659740199995,41.47874418200007
31786,20185637102410B2,-108.45545620699994,42.17290477100005
31787,18062109033431172018-09-01,-110.11193154199998,42.01922632000003
31788,16070609282547912016-09-01,-115.45754251899996,41.38551581500008
31789,170717094501182017-09-01,-110.51331262199993,41.97912028300004
31790,2019327103710B1,-114.48125405299999,41.517599209000025
31791,17072412154961442017-09-01,-115.00651244299996,41.44776585900007
